,CO,NO2,O3,PM10,PM25,SO2
53721,1.25966294531,14.041748647832,23.371702438000003,17.958818999999995,13.4228645,66.494777125
53720,1.2313979612055,13.3709051069,23.143385460999998,17.644444833333,13.160821333333,65.618243573667
53759,1.33988898703,21.568213903207003,15.93284548975,13.629652833333001,8.57043515,85.51932368899999
53758,1.3950956171899997,29.973018086917,7.6655103945,19.697639,13.668716833333,85.11898469083299
53757,1.375868185505,26.896437572399996,12.19776266625,21.930486333333,15.649091166666999,89.36610130916698
53756,1.40412514539,22.820366520948,16.601171188,25.900278,18.218522166667,98.051067926333
53755,1.4086893206650002,24.968393621325003,17.03757660675,28.554930666666998,19.687096666667,102.0625068255
53754,1.339761255745,24.7085581974,19.002929344000002,27.983680666667,19.3796075,107.83023239433001
53753,1.395339838475,24.181713018099998,21.593103845250003,27.03875,19.305167333333,99.2925074855
53752,1.403368018635,30.517927737367,12.4936876995,34.520624166667,24.273322,95.66183764133301
53751,1.630348744805,37.752143478316995,9.01518332225,47.5735415,31.848672333333003,94.79807051200001
53750,2.03138170367,45.731593496417,5.09888740025,52.252915833333,35.87566866666701,92.28593168116699
53749,1.903100333475,47.98004899453301,3.84951878325,48.909929166667006,32.588016833333,97.483071330333
53748,2.26406737227,48.974225527150004,5.70874799425,73.14590133333299,52.558118666667006,93.785016934167
53747,2.39241663672,46.754729103317004,6.26513128325,81.977569,63.768807333332994,90.4582632965
53746,2.15267217891,36.374591498117,5.055939406,71.402222166667,56.332799666667,87.79892314616701
53745,1.994032233325,30.909275833333,4.69961056075,66.826667,54.5200585,84.1632268895
53744,1.87988009055,25.708845807883,4.082822961,64.943263333333,54.198872833333,79.57558047766702
53783,1.50696966211,22.091338810823,8.8231646055,39.2690265,31.146131666667,65.75231807850001
53782,1.556775563475,28.240515077867,6.70209167775,43.267916666667006,34.858214333333,66.393066946833
53781,1.725872136835,39.2808697138,5.15513556075,59.8693745,49.40795233333299,72.682555881
53780,1.7348855505849998,38.696640403850004,9.199720922,67.706735833333,54.655435,90.25565337983299
53779,1.757719182615,46.492237458332994,8.55744147825,71.433611,52.1911035,93.59098631583299
53778,1.63541607922,53.325275666667004,10.376771055,62.18916583333299,41.457906833333,100.41540581883001
53777,1.416033005585,37.672174375,18.9530536125,47.114721666667,32.311378833333,99.554921724667
53776,1.47638940625,34.299092128767,23.6005731605,48.259929833333,32.766338666667,95.382851109333
53775,1.5379575553100002,41.17224863235,18.65574378325,41.301250666667,27.431809499999996,93.819117536833
53774,1.490570413475,35.430362378583006,17.5382669105,39.030346,27.763237333333002,86.91070390700001
53773,1.476869908085,34.0371345017,13.145110427750001,37.164860833333,27.897395833333,85.41076960083299
53772,1.5042110624200002,29.126559836917,18.936706515999997,37.696388833333,28.449007166667,87.22057325
53771,1.4112003596899998,27.864842878583,24.8200174425,34.6888195,26.441173333333,87.899786490333
53770,1.3776080888483,22.371630723585,29.11203883,32.734027,25.532082,89.46725847099998
53769,1.359736029025,25.448742131615,25.915605141999997,30.660902333333002,23.356679166667,91.78813664733299
53768,1.38945874375,24.745486827544998,24.2148661125,32.690832333333,25.380963,88.64597995049999
53807,2.002802804255,20.944927001057,3.45550634975,65.616943666667,56.475728166667004,66.419916644333
53806,2.901453648555,38.56007847285,4.16373121675,73.72541533333299,60.116762333333,67.9397515495
53805,2.35847599383,33.595305612367,5.8464583555,82.24062399999998,68.767365333333,68.893141943833
53804,1.82986860375,24.19074668835,5.4452417775,77.48624983333299,63.008083,66.178028365333
53803,1.663559694335,22.068489666667,9.5288958555,68.20354066666701,54.520571333332995,66.919562907
53802,1.571103833475,19.395743097114998,13.7305875665,59.97076266666701,50.210536333332996,69.221576835167
53801,1.576187340585,23.129087507167,11.24265625,74.15860983333299,62.225086333332996,68.241334968
53800,1.64276947164,30.086994407617002,6.7447624335,81.61763833333299,67.915689333333,68.647296446833
53799,2.085195249335,45.106714742650006,3.84508549425,99.170556,76.39904099999998,70.3169211075
53798,2.017831722775,36.609718789783,3.906597961,96.073540333333,78.14361366666698,70.234294431167
53797,1.833531534725,30.856404520718,3.4017521055,83.01000133333298,67.106449166667,67.868292163667
53796,1.430455088865,28.507523717383,4.914072961,54.768193833332994,45.1078385,66.722240820667
53795,1.551996328245,29.116995336917,3.77553746675,66.876109666667,56.614878666667,66.889158992167
53794,1.62887967,30.594444375,3.68825625,66.413887666667,56.709609333333,66.701675359333
53793,1.685783345895,30.346831585033,3.0673125665,71.74347183333302,60.416250666667004,67.057408663667
53792,1.6078046875,21.707163292815,3.323337633,92.05791716666701,64.0670795,65.965395804333
53831,1.487900850975,31.42682081165,4.954527305,42.3867355,34.2169295,73.97314598733298
53830,1.455450309335,29.323958364250004,8.14181654475,41.146596833333,32.017906,87.762567870167
53829,1.525873329255,31.077451306183,7.749743783249999,52.900832166667,41.508280166667,106.33159319383002
53828,1.5094919424200002,27.931263230017,13.27284555625,58.619721166667006,48.2197275,119.38676872216999
53827,1.55342164164,30.242416894983002,16.92258759975,64.955484833333,52.8045445,130.67895880433
53826,1.57875988633,32.321324723032,13.346827039,70.20333216666701,54.813083166667006,104.0964849215
53825,1.60014547,38.068871576999996,12.830209634516,66.422291166667,53.119459,108.4406900815
53824,1.557002136525,42.660059849733,14.439235237119,65.741041,49.016934833332996,117.26542061709999
53823,1.6232067573097,40.615382081633,15.579010992999999,63.033819333333,47.249831833333,97.337800422542
53822,1.7639301006763,48.58075347455,6.24628983825,68.766734833333,53.0879035,89.00851988283303
53821,2.19510847633,58.139673864067,3.8054625,78.14117866666702,60.418108,89.2704561135
53820,2.04217644367,51.878910615950005,5.485695922,67.994235,49.663085166667,94.767513474667
53819,1.86795924172,51.776093197399994,7.358501806249999,51.437916333333,39.050157666667,88.99354050783299
53818,1.2361190407445,28.26283103303,24.208493484,33.0509725,23.464083333333,90.376044059167
53817,1.194587216339,26.915566540517997,27.041117409250003,32.014790666667,22.472295833333,84.81813936716702
53816,1.1382933947165,18.120741845323,34.95766414,28.990416166667,20.280249666667,82.22940866183298
53855,2.128325710665,24.455098309767,3.47628733375,101.08465633333,69.488019666667,67.553834471667
53854,2.11551823703,24.315614742833,4.39869799425,78.07062466666702,58.969373333332996,65.317434644333
53853,2.17574523672,27.31727652885,4.84868134975,66.0852765,57.509823166667005,67.479902490333
53852,1.84954570625,27.1036658552,5.76527292775,66.422221333333,57.630156666667006,71.6287069185
53851,1.978585853475,34.32008397455,7.310566411749999,79.74791583333298,69.752880166667,72.66524238649998
53850,1.8279481301949998,30.757572342383,9.34685220525,74.81874933333299,64.997739833333,75.69669861716702
53849,1.823738259255,33.376916737688,6.603727039,81.6874985,71.132933333333,74.03724173433298
53848,1.723898330275,34.7342775164,6.02933332225,75.94597133333299,65.5971025,73.42760025666702
53847,1.647877305745,29.013113708333,6.0343208555,62.072638833332995,53.053404166667,72.4473237705
53846,1.65418553047,22.664941993154997,5.359345789,38.598471666666995,32.060279666667,70.804803123833
53845,1.4189663014449998,18.823998105843,7.9567250665,29.527222166667,23.7626755,70.59232057850001
53844,1.466083283555,21.574853993568002,7.35794799425,31.272360666666998,25.259669166667,69.966071301333
53843,1.36117916539,15.933394320287,8.9492374335,26.2299995,20.589082833333002,69.255865623167
53842,1.3665700507799998,14.768119467383,9.2681605275,28.598749166666998,22.759045166667,67.485782838167
53841,1.38877114211,16.132389322077998,8.139045988499998,29.525833333333,23.655527833333,67.492587690833
53840,1.3759346042200002,17.227258296398002,8.213304211,29.283055,23.631909,67.396166230667
53879,1.000322330018,15.851032721057999,56.3448957225,15.804374833333002,9.189061866666702,67.4224984185
53878,1.27505422539,51.480656727812004,22.307424069,28.553611166667,17.831279899999995,69.447784926333
53877,1.114658810452,27.578703963800002,22.44347336,35.847916833333,23.80364,69.873275071833
53876,1.4024118162945,46.741976117833005,7.33993746675,48.043333333332995,36.523228,70.61503108633302
53875,1.419155636525,50.546257905733,6.8503313165,61.76326416666701,46.4920525,70.6681415145
53874,1.440393938005,48.58022168835,16.249387632966,60.740693333333,48.469676,72.85960543599998
53873,1.613028933945,54.066790628583,11.844204543499998,68.168888666667,54.239580833332994,73.881273375
53872,2.05483665453,64.207815733783,5.89605615025,89.03034816666698,73.016529,74.09960120533299
53871,2.40438439219,69.78312410501701,3.23162302085,102.18965633333,84.189198,72.439370721
53870,2.924604405195,62.802101720966995,4.91684378325,127.24958166667,108.46331983333,70.92530653683302
53869,2.59180538617,56.15849257975,4.02629792775,118.68347833333,100.67162766666999,68.9133363605
53868,2.565161657465,47.774677818817,4.71457292775,119.27264,103.82231083333001,68.068906605667
53867,1.916195789805,42.709479302417,2.3721103147,77.39715216666701,65.498915166667,66.44954074399999
53866,2.019735907145,39.8372041595,3.0074625,86.59395583333298,74.31075049999998,66.81444985866702
53865,2.02866527336,35.979257875,3.985289672,107.11451816667,92.65181483333299,66.736926378
53864,2.3383829832,38.72506609785,3.7079291445,114.88485666667,96.781095333333,67.378969464333
53903,1.157813544415,34.039523426865,39.666141578,32.056527166667,19.2270155,68.8570432035
53902,1.151569952225,20.868411032938003,53.2864496675,30.253611166667,17.897207833333002,71.26909007250002
53901,1.174393962181,22.152443404447,53.2013848625,30.494166666667,18.121102666667,68.16547541850001
53900,1.159345745151,19.206312946022,59.9993480275,31.732777166667,19.6864565,68.669560458333
53899,1.185588293945,20.650287828188,61.35733422,33.236179666667,21.037003,69.269698132833
53898,1.040551763218,11.3557185181,75.9055947475,21.022014,11.743131216666999,69.630274102667
53897,1.048916393679,16.802435470645,64.032849335,19.423472,9.602931000000002,69.180449019333
53896,1.043190603422,17.647830467062,65.2545098625,22.560902166667,12.205453433333002,67.38122325
53895,1.21838506328,30.859593069965,48.71790133,34.298887833333,19.850634833333,71.025169480667
53894,1.339060661587,47.1261508388,35.01779147825,39.636735333333,25.405029666666998,72.6038842035
53893,1.532809454495,59.650333077867,20.760191445,55.855141166667,33.0500825,76.324464472833
53892,1.65928841375,60.869807146682994,20.843594015999997,71.5211085,35.400737666667,74.946879038667
53891,1.51826103781,55.900516654033005,19.1339904035,55.45347083333299,33.5915815,73.99862956583301
53890,2.23761431828,85.21252226263299,11.319131515999999,85.90472416666698,37.335538833333004,74.610565218
53889,1.3084512657535,39.74607647285,40.7384533465,27.596736166667,16.295433333333,71.575299122
53888,1.045507461383,15.625204833333001,59.72115758,17.320278,10.885565916666998,68.957756975833
53927,2.12734038,60.658322342567,5.026845789,58.5057625,48.311834,70.75365488283302
53926,1.944250425975,65.55561574265,6.9966311835,66.363123666667,53.833456666667004,111.36762089916999
53925,1.777674502065,60.54939384615,12.615327537750002,67.904650833333,53.094880666667,142.75218459483
53924,1.5982654767200002,55.31309790215,21.929205119499997,67.341318166667,46.785523833332995,104.78509233816999
53923,1.50334228,59.473388871417,27.2963105275,67.829929666667,44.948781166667004,106.37808562317
53922,1.44009143289,57.369199190233005,34.202611835,62.878749,41.145233166667,84.21171656883298
53921,1.2535861066135,34.729762402885,55.9015628325,44.698332166667,29.685430666667,76.2367701075
53920,1.1428817727305,18.48924130724,69.31239539,35.806874333333,22.800138333333003,69.296253125
53919,1.140665249548,21.566352651507,63.28832664,33.409791333333004,19.717884166666998,70.689002125
53918,1.283986744601,31.6962212138,53.4729269725,45.831736333333,29.039919666667,76.13594759599998
53917,1.3809193278100003,37.873825916667,45.0623408025,55.77645683333299,34.898987166667,79.741982471
53916,1.3598168925,40.447739351433,42.922702305,55.7769425,38.565560666667,79.71227892516701
53915,1.34272035414,50.049432822583,27.436238929749997,46.760138833332995,32.308946666667,81.13683746016702
53914,1.357113334335,44.77089494551699,36.9147041445,48.845138833332996,36.086892666667,85.12634655433298
53913,1.34077073867,30.548746788083,47.311147695,48.772916833333,36.944969666667,78.750864468
53912,1.47058109836,54.890930755467,22.24425076475,57.412707166667005,42.821958833333,80.126784195667
53951,1.46889692477,20.627172057653,19.42603629225,50.591319,42.549161833333,71.710779690833
53950,1.518998904885,23.047522790197,21.96301115925,48.437569333332995,40.5321105,75.918281965
53949,1.36963439789,21.196526178978,30.088756915,45.134999833333,37.675800833333,85.98405269566702
53948,1.3496595857799998,29.158440547133,32.4054490025,49.7722905,40.817004666666996,110.86535025
53947,1.2012400126595,28.6430204819,40.8443,41.828749,28.261978999999997,103.19561643233
53946,1.159779309282,27.238898256937,52.176177305,35.856387833333,21.7306465,83.66598487199998
53945,1.010903454539,20.126099794515,63.9339322475,20.542915933333003,9.43331255,67.689797931167
53944,0.9493886287765002,17.433161258315,71.7548861925,12.105416516666999,4.7103691166667,66.22311118
53943,1.068320098032,33.353006252848,50.54609628775,18.133888533333,7.0391331666667,91.52535136350001
53942,1.283779695275,65.009109139517,14.42274214325,37.0897915,23.4722115,80.866883184746
53941,1.45524324836,52.416915016217004,18.1855336215,47.972222,37.368503666666996,87.14889372283298
53940,1.2016817660375,45.907741298832995,25.52935069825,26.764305,17.273907,79.725486073667
53939,1.1898644418705,38.319371889517,33.4076598625,29.779791166667,17.965566,81.56021850966698
53938,1.165990443475,28.717412525267,42.29954078,27.979166333333,18.432689666667,82.57844718416702
53937,1.099333933555,21.318207246417,49.5311388075,22.165138666666998,16.115317333333,86.45277930916703
53936,1.1491009990955,33.045878967383,36.87064845975,26.370832666667,18.762132166666998,96.571253916667
53975,2.76941873758,32.00148849095,4.7311978945,93.649931,81.69740766666702,64.097594678167
53974,2.544240364105,43.105872353317004,5.5671584885,79.36180483333298,67.143956,68.577094884667
53973,2.52302293375,75.69292089498302,6.0409708555,94.145068166667,66.911611166667,102.26604169083001
53972,2.868241106995,95.66997354713301,8.05896884975,131.98395833333,101.14335833333,124.03125775667
53971,2.414121034105,97.553786030871,15.042853945,128.23625,100.81538966667,139.40557341
53970,2.64021191258,114.80858393512,17.763008472097003,161.25389,123.26595,139.492528349
53969,2.110701705585,98.024703392917,25.393701383898,120.36125733333,92.16433766666701,112.35204044065
53968,1.9214148818806,83.16279443853298,19.5324361925,104.06221866666999,75.03716566666698,96.22280367661001
53967,2.1864366849712,99.46176696738303,8.27675628325,107.81958516667,72.43701016666698,94.070511838167
53966,4.313915944415,148.62994174435,5.8647457225,142.87875,83.474625,94.361406862333
53965,5.438371237695,169.6784785509,6.13102279475,139.71624833333001,94.236242333333,86.75587664316701
53964,4.692115329495,128.82956294212,7.1628811835,124.59125,96.1704035,78.44669216966702
53963,3.28888154617,89.04974482616699,6.036260327999999,111.28319366667,90.418098666667,76.48150868416698
53962,2.64384581813,65.27133584785,6.409491711,144.511255,124.24027,72.40371625783298
53961,2.839602273475,60.39902269005,5.8423019725,155.32471666666999,134.59735166667,72.50098854649998
53960,2.94446760047,59.677168514333,6.2199666445,163.50611666667,142.43564666667,72.88616264733298
53999,2.531987790585,54.741619983599996,4.5968124335,45.248056,37.675544666667,65.649680288667
53998,3.00016919664,75.79255116708,5.67078746675,49.961527,40.685726333333,75.54047017149999
53997,2.111732331445,70.485846092567,8.18587286125,49.849929,37.139422333333,113.40422293783001
53996,2.04646886719,90.934215306367,8.8550288785,81.282221,41.490614166667,112.07035508700001
53995,1.56912515375,54.46663965215,30.1591348625,59.544792,34.9390555,98.07311135266701
53994,1.7506635192200002,67.284131949283,30.8341086655,79.745068833333,55.381849333332994,105.2891760465
53993,1.96460703406,90.78782617043301,19.9790936835,102.91014083333,73.78730199999998,100.37731071616999
53992,1.689291092775,74.68413044399999,27.61024622125,85.675415666667,62.471514333333,96.2534705815
53991,1.728777863395,88.29361849641698,8.55023766625,74.80923516666698,47.10959133333299,91.57912665399999
53990,1.8869357345299997,83.59532280806698,6.65110845525,67.297846333333,45.221642166667,103.00091917633002
53989,2.069582327615,82.13859685331698,6.16732102175,77.442221833333,56.22533249999999,111.80997582366999
53988,3.637159173945,119.74966427545,7.325252105499999,88.66180416666698,70.013132333333,106.73936418116999
53987,2.493583289725,80.61146501998302,6.279262367,77.551456333333,63.55675283333299,94.661032975833
53986,3.46536719672,115.08325025376999,5.808497961,77.4190255,58.8836685,85.341827637667
53985,3.98085008563,119.11788059032,6.11439786125,84.47243183333299,67.1924745,78.52691681999998
53984,3.63986277094,95.590000936833,7.49371871675,105.3914605,89.09443233333297,71.94630739433302
54023,1.173157844078,17.712391766630002,48.27872336,7.7310418666667,3.9577114666667,61.111670421499994
54022,1.091398040656,19.410355485162,44.9140983375,7.272847416666701,3.49334115,61.555727446833004
54021,1.058939399078,15.484394192025,45.832353945,10.307014433333,6.2321977166667,61.701562647333
54020,1.047350267172,14.015180634784999,46.8974615025,11.63645835,7.513872716666701,62.935528940832995
54019,1.133619192695,20.009731424247,46.274302305,15.33368,10.804469433333,66.543747032
54018,1.1049756122075,21.133825270305,50.798241445,14.538194,8.9587015166667,70.7056445435
54017,1.0781537780585,23.44444960396,52.0855720525,16.241111166667,9.160707116666702,70.62157718416701
54016,1.0838164812145,26.134995612367,50.46712531,16.181666,9.42768065,68.1903691425
54015,1.1539612841845,34.8323136414,41.28042961,16.87875,10.203124216667,69.0410485145
54014,1.338434504539,47.223921708332995,28.5490038785,22.466596833333,16.3705775,75.224499451667
54013,1.41615110703,52.079765753583004,19.176660460999997,28.806250333333,21.384241,72.47121531883299
54012,1.43457757289,47.70825874265,20.718906881749998,38.204444333333,30.220848333333002,66.4815353575
54011,1.3980563347960002,32.661440266217,29.848802271750003,39.024514333333,32.059447333333004,64.564286759667
54010,1.79179415789,45.4752110164,11.80264214325,60.715068666667,51.858331,63.659051394333
54009,1.835314453005,46.323796092383006,13.500330950750001,53.44180616666701,45.142466166667006,65.98599766
54008,2.17971393453,42.926273041666995,9.50922259525,80.92930566666702,70.314157166667,67.036919097833
54047,2.27386049242,38.012244285235,3.6270208222500004,69.627360166667,59.450578166667,66.895670471
54046,2.11742416875,36.699516277655,4.10277279475,62.0668045,51.347875666667,69.031618387667
54045,2.646505537225,62.827075586917,4.96561036125,91.310485666667,77.9355275,90.868588100833
54044,2.40196877789,65.566240308067,8.284791578,96.325482833333,82.14180933333299,128.90266368417
54043,2.11954529633,60.712787706632994,15.27698917325,84.20083366666698,68.323157333333,116.41300771799999
54042,1.576533626525,48.928793514517004,43.844558555,73.696318,59.381514,109.37466143600001
54041,1.2616821499645,31.127931461917,45.3319404475,47.063889,36.245693166666996,90.401602201667
54040,1.226610515372,27.202500998530002,45.7508924425,42.065416166667,33.237559166667,88.545711343
54039,0.9600394007269999,15.157606726112,56.81178258,13.84527795,6.5034595166667,75.0902021425
54038,0.9017490958245,13.576542111953001,57.5236095525,4.4078473666667,0.7513473818333299,67.905093048333
54037,0.9381959006915,17.988965065555,52.09693125,4.1933335833333,0.6857403865,64.200346089333
54036,1.020072188289,26.504822595001997,43.81158586,5.4174306833333,1.8397215433333,62.702331806167
54035,0.9910823684575,20.166747325432,47.8226427525,6.9811808666667,3.2745652666667,61.4013462355
54034,1.122591476578,18.930536274302,46.41173586,11.033541983333,6.9911917833333,61.181868876833
54033,0.993303757039,14.23038159785,50.118278945,8.9186113666667,5.0820572666667,61.627146
54032,0.9898996493705,11.410448372472999,50.4707286125,9.1810416,5.3422455,60.2218582645
54071,1.148861602438,13.90332945034,29.6160519725,28.152360166667,22.580339166667,66.0898160465
54070,1.5309520583335,43.084617420019995,17.4853440426,29.805555333333,22.112448333333003,67.662910951667
54069,2.85814365672,87.99871276093297,2.768062357025,49.527915333333,33.635746,69.582560244
54068,1.680190233865,38.688137244533,21.138686303,29.813193666666997,23.507736,73.602433308
54067,1.403704480585,31.739527356900002,29.9025552525,41.0958335,33.240247333333,84.02371365099998
54066,1.240239934681,21.121073305035,36.4843927525,34.348679333333,27.4069115,81.38771558333299
54065,1.2176149498315,24.908881006845004,33.62101547,30.887360666667,23.4647875,87.50196402716702
54064,1.207362212562,18.504119333333,41.8606411125,31.409582333333002,24.805156,88.11271597583298
54063,1.2766479250799998,24.606803362918,33.73350953,42.181666,34.300202333333004,84.820914657
54062,1.290960049566,25.644284093853003,30.1851815825,44.089235833333,36.565599666667,80.15038325783301
54061,1.407472699105,27.043890918367,25.8061552525,48.925625166667004,40.584979333333,79.92683727899998
54060,2.20577527148,60.40406892025,5.03848345525,53.432568166667004,43.9900855,78.74738659
54059,1.931708335975,39.663714331633,6.5460936835,69.147084,58.699520833333,77.34324749516702
54058,3.92612222937,99.0082493026,5.36544161125,76.68777666666702,64.652231833333,74.93940932366698
54057,4.50892666961,107.1904169853,4.5419500665,82.40388833333299,70.1010145,72.887716064
54056,3.94584631617,66.1754479474,7.62755016625,123.20458333333,107.73691016667,69.068491617167
54095,2.26120035922,36.85440866855,6.02323740025,94.3086105,82.59817866666698,75.263553678167
54094,2.571562045195,45.789779132167,8.5615978945,91.048819666667,78.00580816666698,83.42210023066701
54093,2.5103692075,63.914506950983,8.62200200575,107.71749683333,90.919276,94.61021228383301
54092,1.8326691786700002,29.730185123943,34.391029743000004,95.071385333333,81.82939183333299,91.213963222833
54091,1.4847104034399998,21.109648764838,44.7641980275,68.745901166667,58.795980833333,93.24405733333299
54090,1.39427040203,20.462716473907,48.10221906,62.162846166667,52.800577833332994,87.29295447766698
54089,1.49326919555,24.883640833333,48.189502305,74.2971515,62.8026225,88.986216814
54088,1.4567916334399997,22.599849863836997,51.791861835,70.711665666667,60.15625550000001,87.31144723733301
54087,1.841991698635,48.931717382166994,26.33455291425,71.142289833333,59.61206783333299,83.40420087616698
54086,1.6195460058250002,45.652685733782995,25.3417656695,69.398680166667,59.1089095,85.42955839733298
54085,1.5877474393000002,41.980184264517,28.576988109250003,60.5110405,51.637635333332994,89.4561257995
54084,1.547126308475,31.016876139517002,36.6326325575,57.436596666667,47.672276166667004,97.91407033516701
54083,1.3536768599200002,23.460656521683003,40.3341901375,44.867778333333,36.398221833333004,98.24816498916701
54082,1.241406500488,18.174144465913,41.9731365025,40.046110666667,32.959193166667,86.94317786049999
54081,1.141341555541,12.86823764457,50.3368986925,25.7029855,20.239541,83.739033625
54080,1.1609425415335,14.668755407203,47.7788651375,25.722916833333002,20.261432,78.58908766183298
54119,1.721414763475,55.837019851433,6.32359568925,95.131253,68.779270333333,131.49106195833
54118,1.781306835,59.40962585689999,7.27038957225,98.59416733333299,68.911509,144.68940791183002
54117,1.863124887305,52.74901613575,14.529418883,100.00222333333001,78.94971883333298,131.70114247767
54116,1.9246105031999998,41.843147306968,19.030360627249998,103.85701083333001,84.1146945,129.11259596317
54115,1.74119862906,49.55302605932201,18.483782022097,92.157222166667,71.919067833333,109.08387870167
54114,1.663218300975,43.548496690233,30.890939979153,97.64208333333299,67.006214166667,87.383336669032
54113,1.5923087242452,25.070679413083,46.6461466975,93.10756883333299,75.05578983333298,89.552514957627
54112,1.7332839904525,39.432042056183,35.06711213425,100.5007605,82.12913683333299,98.43605872399999
54111,2.05679108492,71.714621637633,13.32743108375,122.23291,96.68995,126.350807096
54110,2.48468331782,75.69849986783298,10.0162853945,125.403895,102.126889,149.60956005433002
54109,2.53024372172,75.21549166138301,9.55494154475,120.30083,100.01760766667,148.20020103567
54108,2.40827865289,72.48907896926701,8.928179144499998,118.49430666667,98.426778666667,149.89867841367
54107,1.661988710195,48.096416121417,25.60998125,77.1517355,63.057177666667,103.6408908925
54106,1.6739791035550002,49.8034150724,23.401903546,77.71111033333298,57.934061833333,86.19409682066701
54105,1.6948954849200002,48.352797644983,21.778473326750003,77.39854016666702,64.6677205,90.0885882995
54104,2.06358959664,71.600378148567,7.56354375,93.901183833333,71.06303800000002,99.40971632366701
54143,1.0309445785815,24.385490206128,32.13944990025,32.813680166667,19.529512666667,63.350551721
54142,1.0107303445745,17.613027387633,39.366338165,32.407986,19.863755833333002,73.01668737316702
54141,1.0032960226685,14.480918478638001,44.989466445,38.279442666667,22.063098666667,78.060444879833
54140,1.045808382234,15.516276049982,47.14406711,42.692221333333,21.801502,75.79460159299998
54139,1.1074509936435,13.52128047138,55.0021483375,52.349861166667004,30.917307333333,66.743731230667
54138,1.166032542961,23.521497549568,50.0113253325,64.9504165,36.058409166667,71.1580962325
54137,1.1172604340425,24.427202584712,51.1445970525,47.65360983333299,28.523447833333,75.98829844866698
54136,1.0520389644325,16.733359057562,58.1179519725,37.189860333333,22.87285005,68.229572497
54135,1.258798993342,23.327283777563,53.2526457225,54.461387833333,40.634777,71.43002004466699
54134,1.310167941995,37.972393190233,32.067408156,63.588749,48.988131,76.08871707183297
54133,2.384265579025,65.851316288083,12.25317917775,136.53402833333,112.15127466666999,112.06100174333
54132,2.510901469725,66.45706859238301,11.71092713875,139.02153,117.51544166667,158.70651629467
54131,2.304136612305,64.12997345645,11.58152924425,127.275415,108.05214066667,147.7702015435
54130,1.71422470945,39.601013933067,34.74403365475,83.789859166667,68.723967666667,107.48784959667
54129,1.4109398492200003,27.504843706633,46.8331806075,64.263540666667,50.761314833332996,81.987408093
54128,1.44220440617,30.145976128583,40.66114766175,68.103333333333,54.062922333333,87.633004931167
54167,1.15707897789,27.833490766399997,14.13374378325,27.683055166667,21.925868,58.861730570667
54166,1.2894423265955,29.751971014517004,18.41052443475,28.344304833333002,22.371356333333,60.2263693865
54165,1.122496040204,26.451422843762003,33.55645451025,27.065346833333003,21.288294833333,63.467648269333
54164,1.172835885133,28.548173480017,35.60354638750001,30.472569333333002,24.167839166666997,65.3007545
54163,1.1144711664185,25.27126929525,43.8462213875,27.282291333333003,20.9839425,66.5301723895
54162,1.1173963429255,26.420868634050002,46.8500815825,24.866596833333002,19.205957166666998,65.308077306167
54161,1.139919317482,29.289421911199998,45.54889703,25.7985415,20.095141,65.959624195667
54160,1.155482105789,31.180533342567,44.3815463875,23.887499666666997,18.563199333333,63.816058323667
54159,1.224521830257,37.727436780733,37.42592279475,27.2450695,21.498429333333,63.581899846000006
54158,1.45363176453,55.049807940233,17.2775311835,38.484097,31.5070675,62.25283915399999
54157,1.418424296773,54.7131923767,18.74801193475,34.657499166667,28.335266833333,64.387310437167
54156,1.133658022695,38.237010385933,33.512951507,23.419166666667,18.120591,63.219137997
54155,1.05807867,21.498605034408,46.2851088875,25.3700675,19.800645666667,58.383980381667
54154,1.0535517501685,17.364083410557,50.76997828,26.226388666667,20.061089833333,60.757640105667
54153,0.966473857899,15.385029557974999,53.38010328,26.046250166666997,12.17799465,58.692333146167
54152,0.986768998094,15.264145149623001,50.74670594,28.352777333333,15.355810666666999,58.832178372
54191,1.014561566711,21.41093035543,37.7024519725,8.5713889666667,4.6513547,60.877362372
54190,1.0686598158775,21.239034738422998,40.9448809175,10.23000015,6.1884170666667,62.3755222325
54189,0.9789916694415,18.600295609427,45.29952336,9.8234721833333,5.7668674666667,63.2070067005
54188,0.9878271136525002,18.725697618063,48.52865164,11.5984035,7.311738649999999,65.84008656399999
54187,0.9730069840425,18.218778576075,52.23686055,15.337360833333001,7.860790183333299,65.72065811533301
54186,0.9582305498315,18.101878802187,53.791296055,16.133888833333,8.102224449999998,62.682137833332995
54185,1.005104838617,20.756028317347,51.7453115025,16.854583166667,8.30314235,62.418095169667
54184,0.9983937235195,23.191522937202002,51.3393861925,16.970069333333,7.9844518166667,62.644929953500004
54183,1.0323554200355,26.735699390987,45.60819375,16.581389166667,8.7739773,62.679770870167
54182,1.2447797849025,46.63915774283301,25.085461701999996,20.079792,13.336776433333002,63.659015
54181,1.276020168236,30.489501023153,33.58111517075,29.624930833333,22.856080666666998,63.310642227666996
54180,1.1281150537855,26.161830730016998,33.976511835,21.985277833333,16.798719166667,62.820834862333
54179,1.085039632039,24.559510449283,32.2012388075,15.595972,11.222947216666999,59.902445617167
54178,1.0431922129255,19.01635104061,38.4403246675,15.0837495,10.782195300000001,59.367109384666996
54177,1.0293898800397,15.660923128959,40.3114690825,14.839443666666998,10.590174583333,58.9387369855
54176,0.993057831117,12.101483625,42.774463165,13.751527,9.576816533333298,60.025906291667006
54215,1.2262189905405,16.641964234427,29.56894779475,38.3781235,31.985968,70.788901907
